appid,name,developer,genres_steam,price,release_year,metacritic_score,total_recommendations,is_free,genre,country
606480,Flood of Light,Irisloft,"Aventura, Casual, Indie, Rol",3.6,2017,0,252,False,Aventura,Desconocido
495230,Hypnorain,Keyreal,"Acción, Indie",3.99,2016,0,0,False,Acción,Corea del Sur
1036580,National Park Girls: Love Our Parks Edition,Studio Élan,"Casual, Indie",19.5,2019,0,207,False,Acción,Desconocido
655640,HOCKEY SPACE,tjern,"Acción, Deportes",4.99,2017,0,0,False,Acción,Desconocido
442260,Sprinter,Light Step Games,"Acción, Indie",3.99,2016,0,0,False,Acción,Desconocido
1717130,My first Furry,Furry Games,"Aventura, Casual, Indie, Rol, Simuladores, Deportes, Estrategia",0.64,2021,0,0,False,Aventura,Desconocido
1359090,Zero Hour,AttritoM7 Productions,"Acción, Simuladores, Estrategia",9.75,2024,0,28278,False,Acción,Desconocido
1164060,The Last Show of Mr. Chardish,Punk Notion,"Acción, Aventura, Casual, Indie",9.75,2020,79,0,False,Aventura,Desconocido
387850,Airport Madness 4,Big Fat Simulations Inc.,Aventura,8.99,2015,0,0,False,Aventura,Canadá
494090,Dungeon Girl,Inu to Neko,Casual,11.79,2018,0,0,False,Acción,Japón
282010,Carmageddon Max Pack,Stainless Games Ltd,"Acción, Indie, Carreras",7.99,1997,0,664,False,Acción,Reino Unido
589360,Ni no Kuni™ II: Revenant Kingdom,LEVEL5 Inc.,"Aventura, Rol",11.99,2018,81,7972,False,Rpg,Japón
785030,Little Adventurer III,hubiao,"Casual, Indie",0.72,2018,0,0,False,Acción,Desconocido
372490,GROOVY,SGS Team,"Acción, Aventura, Indie, Carreras, Deportes, Estrategia",5.89,2016,0,0,False,Aventura,Desconocido
477910,Wanderer of Teandria,Silentplaygames,"Acción, Aventura, Casual, Indie",9.75,2017,0,0,False,Aventura,Desconocido
1190170,OlliOlli World,Roll7,"Acción, Indie, Deportes",19.99,2022,87,875,False,Acción,Reino Unido
1880330,Sanfu,Shiying Studio,"Aventura, Indie, Rol",10.79,2023,0,16966,False,Aventura,China
578930,LOVE 2: kuso,Fred Wood,"Acción, Indie",4.99,2017,0,175,False,Acción,Desconocido
1620040,Nickelodeon Kart Racers 3: Slime Speedway,Bamtang Games,Carreras,4.99,2022,0,181,False,Deportes,Desconocido
375710,The Adventures of Mr. Bobley,Jan Zizka,"Aventura, Indie",1.99,2015,0,144,False,Aventura,República Checa
382420,E.T. Armies,Raspina Studio,Acción,1.49,2016,54,159,False,Acción,Desconocido
502720,Star Explorers,Schmidt Workshops,"Acción, Aventura, Indie, Rol, Simuladores",4.99,2018,0,233,False,Aventura,Alemania
3330160,Ascensión del Reino,RainRingStudio,"Aventura, Casual, Indie, Estrategia",8.01,2025,0,187,False,Aventura,Desconocido
873320,Life's Playground,SimProse Studios,"Casual, Indie, Simuladores, Estrategia",0.99,2018,0,0,False,Estrategia,Desconocido
604450,Another Adventure,ThankCreate Studio,"Aventura, Indie",1.99,2017,0,4142,False,Aventura,Desconocido
738480,Find Pixel,Denis Mikheikin,"Aventura, Indie",0.99,2017,0,0,False,Aventura,Rusia
548130,Scribble Ships,Slothzilla Games,Acción,1.59,2017,0,0,False,Acción,Desconocido
587000,First Strike,Blindflug Studios AG,"Acción, Indie, Simuladores, Estrategia",11.99,2017,0,1862,False,Estrategia,Suiza
1726730,You Must,Thin Line,"Indie, Simuladores",1.33,2021,0,467,False,Simulación,Desconocido
730120,Micro Miners,Steedie,"Casual, Indie, Simuladores, Estrategia",0.99,2017,0,0,False,Estrategia,Desconocido
543350,The Night The Carsons Disappeared,Stephen Long,Indie,0.0,2016,0,0,True,Acción,Desconocido
316600,QP Shooting - Dangerous!!,Orange_Juice,"Acción, Indie",7.79,2014,0,375,False,Acción,Desconocido
503080,Echoes of the Past: Kingdom of Despair Collector's Edition,Orneon,"Aventura, Casual",19.5,2016,0,0,False,Aventura,Desconocido
1648560,Nursery Slime,Doubles Core,"Aventura, Rol",11.59,2021,0,167,False,Rpg,Desconocido
1267910,Melvor Idle,Games by Malcs,"Aventura, Casual, Indie, Rol",9.75,2021,0,14111,False,Aventura,Desconocido
867400,Out of Reach: Treasure Royale,Space Boat Studios,"Acción, Multijugador masivo",12.49,2020,0,330,False,Acción,Desconocido
600130,Valfaris,Steel Mantis,"Acción, Indie",20.99,2019,86,1652,False,Acción,Corea del Sur
243000,Omikron: The Nomad Soul,Quantic Dream,Rol,9.99,2013,0,409,False,Acción,Francia
349060,Fruits Inc. Deluxe Pack,Manifesto Game Studio,"Casual, Indie",5.89,2015,0,0,False,Acción,Desconocido
266110,Tower of Guns,Terrible Posture Games,"Acción, Indie",13.49,2014,76,516,False,Acción,Desconocido
1548910,Life in Willowdale: Farm Adventures,Mindscape,"Aventura, Casual, Indie, Rol, Simuladores",19.99,2022,0,0,False,Aventura,Desconocido
659260,Canvas Quest,Chao's Playmate,"Aventura, Indie, Rol",0.99,2017,0,0,False,Aventura,Desconocido
237870,Planet Explorers,Pathea Games,"Acción, Aventura, Indie, Rol, Simuladores",0.0,2016,0,5120,True,Aventura,Argentina
1848070,Absinthia,Joshua Keith,"Aventura, Indie, Rol",9.75,2023,0,0,False,Aventura,Desconocido
1036660,MiniGolf Maker,Road Turtle Games,"Casual, Indie, Deportes",5.69,2022,0,0,False,Deportes,Desconocido
904380,Vambrace: Cold Soul,Devespresso Games,"Aventura, Indie, Rol",3.24,2019,0,683,False,Aventura,Corea del Sur
1705930,Born Into Fear,Just Sauce Studio,"Aventura, Indie",5.89,2022,0,251,False,Aventura,Desconocido
1119730,"Ranch Simulator: Build, Hunt, Farm",Toxic Dog,Simuladores,24.99,2023,0,37121,False,Simulación,Desconocido
1037910,Paw Paw Paw,Simpleton,"Acción, Aventura, Indie",0.8,2020,0,170,False,Acción,Desconocido
340360,Tomb of Tyrants,Jake Huhman,"Casual, Indie, Estrategia",7.99,2015,0,233,False,Estrategia,Desconocido
302250,Manhunter,Silden,Acción,0.0,2014,0,484,False,Acción,Rusia
449520,Rush for gold: California,Rainbow Games,"Casual, Estrategia",3.99,2016,0,0,False,Estrategia,Desconocido
8230,Sam & Max 104: Abe Lincoln Must Die!,Telltale Games,"Acción, Aventura",0.0,2007,0,0,False,Acción,Desconocido
1146100,The Rising of the Shield Hero : Relive The Animation,KADOKAWA CORPORATION,"Indie, Rol",13.29,2019,0,262,False,Rpg,Japón
1610500,Bibots,Square Squid,"Acción, Indie",2.59,2022,0,0,False,Acción,Japón
858100,Grimshade,TALEROCK,"Aventura, Indie, Rol, Estrategia",16.99,2019,53,0,False,Rpg,Desconocido
1248130,Farming Simulator 22,Giants Software,Simuladores,19.99,2021,0,67085,False,Simulación,Países Bajos
503730,Saving Harmony,Daniel Mercier,"Acción, Aventura, Indie",4.99,2016,0,0,False,Acción,Francia
434870,Megalo Polis,Black Sheep studio,"Indie, Estrategia",4.99,2016,0,0,False,Estrategia,Desconocido
1316230,Force of Nature 2: Ghost Keeper,A.Y.std,"Acción, Aventura, Indie, Rol, Estrategia",15.79,2021,0,2001,False,Acción,Desconocido
1015090,Last Day of Rome,Hamsters,"Indie, Estrategia",9.99,2019,0,162,False,Estrategia,Desconocido
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,Stainless Games,Estrategia,0.0,2012,77,1161,False,Estrategia,Reino Unido
397090,Wind Child,Valkyria Games,"Aventura, Casual, Indie, Rol",9.99,2016,0,0,False,Aventura,Japón
1619540,Avalon,Keys to My Lockheart,Casual,6.59,2021,0,172,False,Acción,Desconocido
795230,Venture Arctic,Pocketwatch Games,"Casual, Indie, Simuladores, Estrategia",1.59,2018,0,0,False,Estrategia,Desconocido
352780,An Octave Higher,Kidalang,"Aventura, Indie",2.39,2015,0,278,False,Aventura,Desconocido
442290,Pointless,Cake Collective Games,Indie,0.0,2016,0,0,True,Acción,Desconocido
11330,Obulis,IonFX,"Casual, Indie",0.0,2009,0,523,False,Acción,Desconocido
602960,Barotrauma,FakeFish,"Acción, Indie, Simuladores, Estrategia",34.99,2023,81,57635,False,Estrategia,Desconocido
217140,Rise of the Triad,Interceptor Entertainment,Acción,14.99,2013,67,1892,False,Acción,Desconocido
453780,Secrets of Magic: The Book of Spells,Green Sauce Games,"Casual, Indie",9.75,2016,0,0,False,Acción,Desconocido
371450,Awe,Badland Development Studio,"Casual, Indie",0.79,2015,0,206,False,Acción,Noruega
622370,Freaky Awesome,Mandragora,"Acción, Indie",9.99,2017,54,206,False,Acción,Desconocido
426310,Perception,The Deep End Games,"Aventura, Indie",16.79,2017,0,536,False,Aventura,Desconocido
301750,RADical ROACH Remastered,DL Softworks,"Acción, Aventura, Casual, Indie, Simuladores, Estrategia",0.0,2014,0,0,True,Aventura,Desconocido
307090,Fancy Skulls,tequibo,"Acción, Indie, Free to Play, Acceso anticipado",0.0,2014,0,0,True,Acción,Desconocido
264300,Guns n Zombies,Krealit,"Acción, Aventura, Indie, Rol",0.77,2014,0,791,False,Acción,Desconocido
434880,Hieroglyphika,M. Hanka,"Rol, Estrategia",9.75,2016,0,142,False,Estrategia,República Checa
303840,Point Perfect,Highcastle Studios,"Acción, Casual, Indie",0.84,2014,0,117,False,Acción,Desconocido
860090,Erotic Jigsaw Challenge Vol. 1,BarelyEntertainment,"Casual, Indie, Simuladores",0.79,2018,0,0,False,Simulación,Desconocido
690040,SUPERHOT: MIND CONTROL DELETE,SUPERHOT Team,"Acción, Indie",22.49,2020,78,9038,False,Acción,República Checa
371330,Two Digits,Cleverweek,"Casual, Indie",1.99,2015,0,161,False,Acción,Desconocido
347560,Terra Incognita Chapter One: The Descendant,Back To Basics Gaming,"Aventura, Indie, Rol, Acceso anticipado",0.99,2015,0,759,False,Aventura,Desconocido
556260,Gil's Lucid Dreams,Oblion Studio,"Aventura, Indie",0.79,2017,0,0,False,Aventura,Francia
566530,Mass Exodus Redux,Altaire,"Acción, Casual, Indie",6.89,2017,0,282,False,Acción,Francia
1334010,Last Room,Quantum Forge Studios,"Acción, Aventura, Casual, Indie, Estrategia",0.99,2021,0,753,False,Acción,Desconocido
1172380,STAR WARS Jedi: La Orden caída™,Respawn Entertainment,"Acción, Aventura",39.99,2019,81,146828,False,Acción,Australia
209660,Call of Duty®: Advanced Warfare - Gold Edition,Sledgehammer Games,Acción,59.99,2014,78,10856,False,Acción,Estados Unidos
818240,Fix Race,Lisoft,"Acción, Indie, Carreras, Deportes",2.39,2018,0,0,False,Acción,Desconocido
8000,Tomb Raider: Anniversary,Crystal Dynamics,"Acción, Aventura",8.99,2007,83,6387,False,Acción,Estados Unidos
2381590,not available,Indiesolodev,"Aventura, Casual, Indie, Simuladores",0.0,2023,0,13409,False,Aventura,Desconocido
1172470,Apex Legends™,Respawn,"Acción, Aventura, Free to Play",0.0,2020,88,1574,True,Acción,Estados Unidos
586320,UFO - Unfortunately Fortunate Organisms,Rebourne Studios,"Acción, Indie",0.99,2017,0,0,False,Acción,Desconocido
382080,Action Alien,Devdan Games,"Acción, Aventura, Casual, Indie",0.99,2015,0,181,False,Aventura,Desconocido
703530,Grav Blazer Squared,Ripknot Systems,"Acción, Casual, Indie",4.99,2017,0,0,False,Acción,Desconocido
1276760,DRAGON BALL: THE BREAKERS,Dimps Corporation,"Acción, Aventura, Casual",19.99,2022,0,4891,False,Acción,Estados Unidos
527770,Russian SuperHero Dead Ivan,Anatoliy Loginovskikh,"Casual, Indie",0.99,2016,0,0,False,Acción,Desconocido
410210,Ampersand,PiGravity,"Indie, Carreras",0.99,2015,0,580,False,Deportes,Desconocido
373620,Explosionade DX,Mommy's Best Games,"Acción, Indie",5.89,2015,0,0,False,Acción,Desconocido
527710,Crown Champion: Legends of the Arena,Pilgrim Adventures,"Acción, Aventura, Indie, Rol",0.69,2016,0,199,False,Acción,Desconocido
666800,Solitaire - Cat Pirate Portrait,Boogygames Studios,"Aventura, Casual, Indie, Simuladores, Deportes, Estrategia",1.99,2017,0,0,False,Aventura,Desconocido
860070,BULLETLINE,Studio HK,"Violencia, Sangrientos, Acción, Casual, Indie",12.49,2018,0,0,False,Acción,China
1224020,Creepy Tale,Creepy Brothers,"Aventura, Indie",4.99,2020,0,2316,False,Aventura,Desconocido
806020,Milky Way Map,Wijat,"Casual, Indie, Estrategia",0.99,2018,0,0,False,Estrategia,Indonesia
733050,Lines Infinite,Konstructors,"Casual, Indie, Estrategia",1.99,2017,0,480,False,Estrategia,España
492710,VR Ping Pong,Reddoll Srl,"Casual, Indie, Simuladores, Deportes",9.99,2016,0,0,False,Simulación,Italia
1116210,Our world has not decayed,lamb of game,"Aventura, Casual, Indie, Rol",0.79,2019,0,370,False,Aventura,Desconocido
298850,Millennium 5 - The Battle of the Millennium,Aldorlea Games,"Aventura, Casual, Indie, Rol",9.99,2014,0,0,False,Aventura,Desconocido
820830,The famous diver,Laush Dmitriy Sergeevich,"Acción, Casual, Indie, Simuladores",3.99,2018,0,0,False,Acción,Desconocido
1157340,Hentai Killer,PlatSTUDIO,"Aventura, Casual, Indie, Multijugador masivo",0.99,2019,0,2390,False,Aventura,Desconocido
383720,Swords & Crossbones: An Epic Pirate Story,Epic Devs LLC,"Aventura, Rol, Simuladores, Estrategia",4.99,2015,0,0,False,Rpg,Estados Unidos
320150,Deadlings: Rotten Edition,ONE MORE LEVEL,"Acción, Aventura, Indie",3.99,2014,0,0,False,Acción,Portugal
366210,Sleep Attack,Bad Seed,"Casual, Indie, Estrategia",6.99,2015,0,0,False,Estrategia,Desconocido
640890,Will Glow the Wisp,PartTimeIndie,"Acción, Indie",0.69,2017,0,0,False,Acción,Desconocido
463470,Lithium: Inmate 39,Canu Arts,"Acción, Aventura, Indie, Estrategia",0.0,2016,0,0,False,Acción,Desconocido
439910,Risky Rescue,Digital Melody,"Acción, Casual, Indie",0.99,2016,0,231,False,Acción,Desconocido
57650,Dungeons,Realmforge Studios,"Rol, Estrategia",9.99,2011,65,691,False,Estrategia,Desconocido
698640,Deep Sky Derelicts,Snowhound Games,"Indie, Rol, Estrategia",19.99,2018,70,1957,False,Estrategia,Desconocido
503820,A Detective's Novel,Amaterasu Software,"Aventura, Indie",1.99,2016,0,0,False,Aventura,Japón
293320,Coma: Mortuary,Naga Entertainment,"Aventura, Indie",5.99,2014,0,691,False,Aventura,Desconocido
1037020,ScourgeBringer,Flying Oak Games,"Acción, Aventura, Indie",3.39,2020,76,2561,False,Acción,Desconocido
357290,Red Lake,Talentplace,"Acción, Aventura, Indie",0.49,2015,0,706,False,Acción,Desconocido
716770,Exorder,Solid9 Studio,"Indie, Estrategia",0.0,2018,60,0,False,Estrategia,Desconocido
591790,BREACH IT,Domas Sabockis,"Acción, Indie, Estrategia, Acceso anticipado",4.99,2017,0,170,False,Acción,Desconocido
1772910,Dead District: Survival,BadBit Games,"Acción, Aventura, Indie, Multijugador masivo, Simuladores",9.75,2023,0,390,False,Aventura,Desconocido
1544450,Pixel Game Maker Series DRAGON PEAK,"CYBIRD Co.,Ltd.","Acción, Indie",9.75,2021,0,0,False,Acción,Japón
639840,FIELD BREAKING,Evoluta Studio,"Casual, Indie, Simuladores, Estrategia, Acceso anticipado",0.71,2017,0,0,False,Estrategia,México
235360,Prime World: Defenders,Nival,"Casual, Indie, Rol, Estrategia",8.99,2013,58,723,False,Estrategia,China
608630,PIXEL ZUMBI,Amilton Neves,"Acción, Aventura, Indie",1.59,2018,0,0,False,Acción,Brasil
1035990,Dialtown: Phone Dating Sim,DirectDoggo,"Casual, Indie",7.79,2022,0,1963,False,Acción,Desconocido
2099220,Mobmania,azndesserts,"Acción, Casual, Indie, Estrategia",3.99,2025,0,368,False,Acción,Desconocido
2017700,Aristoputas II Re:ERECCIÓN,Miel,Casual,9.99,2022,0,0,False,Acción,Desconocido
847660,Story: Heaven & Hell,KuKo,Aventura,0.49,2018,0,0,False,Aventura,Desconocido
1236300,Resident Evil Re:Verse,"CAPCOM Co., Ltd.",Acción,0.0,2022,0,3128,False,Acción,Japón
549100,GravNewton,JOZGamer,"Acción, Indie",9.8,2017,0,376,False,Acción,Brasil
2720280,Follow the meaning,HiKing Mind Studio,"Aventura, Indie",4.99,2024,0,919,False,Aventura,Corea del Sur
205910,Tiny and Big: Grandpa's Leftovers,Black Pants Studio,Indie,11.99,2012,75,2763,False,Acción,Desconocido
1119700,As Far As The Eye,Unexpected,"Indie, Simuladores, Estrategia",20.99,2020,70,1631,False,Estrategia,Desconocido
1384160,GUILTY GEAR -STRIVE-,Arc System Works,Acción,39.99,2021,85,45518,False,Acción,Japón
510420,The Hex,Daniel Mullins Games,Indie,8.19,2018,81,4349,False,Acción,Estados Unidos
700940,TangramsVR,Kristin Dragos,"Casual, Acceso anticipado",3.99,2017,0,0,False,Acción,Rumanía
539750,Kombine,Robert Alvarez,"Casual, Indie, Estrategia",0.99,2016,0,135,False,Estrategia,Desconocido
274900,Murder Miners,JForce Games,"Acción, Casual, Indie",2.39,2014,0,3964,False,Acción,Desconocido
1431570,GLASS,TeamSnowball,"Aventura, Casual, Indie",1.99,2020,0,1336,False,Aventura,Canadá
571630,Puzzle Island VR,Interaction Ideas GmbH,Casual,4.99,2020,0,0,False,Acción,Austria
55140,MX vs. ATV Reflex,Rainbow Studios,Carreras,19.99,2010,0,2808,False,Deportes,Desconocido
322970,Subject 13,Paul Cuisset,"Aventura, Indie",9.99,2015,59,140,False,Aventura,Francia
11250,Pacific Storm,Buka Entertainment,"Simuladores, Estrategia",3.49,2008,67,0,False,Estrategia,Desconocido
806530,Unending Dusk,Vindicate Games,"Acción, Aventura, Indie, Rol",9.75,2019,0,0,False,Acción,Desconocido
1167140,Siege Survival: Gloria Victis,Black Eye Games,"Aventura, Indie, Rol, Simuladores, Estrategia",24.99,2021,0,1324,False,Rpg,Desconocido
46760,Ironclads: Schleswig War 1864,Totem Games,Estrategia,7.99,2011,0,0,False,Estrategia,Desconocido
345180,Victor Vran ARPG,Haemimont Games,"Acción, Aventura, Indie, Rol",19.99,2015,75,3685,False,Acción,Rusia
489570,Antisphere,Soap Interactive,"Acción, Casual, Indie, Estrategia",0.99,2017,0,0,False,Acción,Desconocido
348650,The Asskickers-Steam Edition,AGO Games,"Acción, Indie",9.99,2015,0,0,False,Acción,Desconocido
33760,The Search for Amelia Earhart,Bamtang,Casual,6.99,2010,0,0,False,Acción,Desconocido
2668510,Red Dead Redemption,Rockstar Games,Acción,49.99,2024,0,16223,False,Acción,Irlanda
320650,Season Match 2,URSE Games,"Aventura, Casual",0.99,2014,0,120,False,Aventura,Desconocido
681110,Eagle Island Twist,Pixelnicks,"Acción, Aventura, Indie",9.75,2019,0,101,False,Acción,Desconocido
208650,Batman™: Arkham Knight,Rocksteady Studios,"Acción, Aventura",3.99,2015,0,105324,False,Acción,Estados Unidos
585550,FEMINAZI: The Triggering,hyperboreanGames,"Acción, Casual, Indie, Simuladores",0.99,2017,0,1036,False,Acción,Desconocido
355430,//SNOWFLAKE TATTOO//,Rail Slave Games,"Acción, Aventura, Indie, Rol",4.49,2015,0,0,False,Acción,Desconocido
628580,Miniballist,Timberwolf Studios,"Casual, Indie",9.99,2018,0,0,False,Acción,Desconocido
710110,Trivia Vault: Mini Mixed Trivia 3,Ripknot Systems,"Acción, Casual, Indie, Simuladores, Estrategia",13.79,2017,0,0,False,Estrategia,Desconocido
1227780,Taur,Echo Entertainment,"Acción, Indie, Estrategia",10.49,2020,70,1957,False,Acción,Desconocido
223000,7 Wonders: Ancient Alien Makeover,MumboJumbo,"Casual, Estrategia",9.99,2012,0,0,False,Estrategia,Desconocido
445980,Wizard of Legend,Contingent99,"Acción, Aventura, Indie",4.79,2018,79,17152,False,Acción,Desconocido
485370,Mad Combat Marines,Nightbinder,"Acción, Casual, Indie",4.99,2016,0,324,False,Acción,Desconocido
333120,Inside The Gear,Mykhail Konokh,"Casual, Indie",1.99,2014,0,0,False,Acción,Ucrania
1590750,JARS,Mousetrap Games,"Indie, Estrategia",11.99,2021,0,0,False,Estrategia,Desconocido
458710,Kingdom Rush Frontiers - Tower Defense,Ironhide Game Studio,Estrategia,4.99,2016,0,9359,False,Estrategia,Canadá
2384620,Out of the Park Baseball 25,Out of the Park Developments,"Indie, Simuladores, Deportes, Estrategia",0.0,2024,0,976,False,Estrategia,Canadá
306200,The Happy Hereafter,Alawar,"Casual, Estrategia",3.99,2014,0,412,False,Estrategia,República Checa
862570,Ding Dong XL,Adamvision Studios,"Acción, Casual, Indie",0.99,2018,0,813,False,Acción,Desconocido
226120,Weird Worlds: Return to Infinite Space,Digital Eel,"Aventura, Casual, Indie, Estrategia",3.99,2013,79,163,False,Aventura,Desconocido
359510,Tangle Tower,SFB Games,"Aventura, Indie",19.5,2019,0,5637,False,Aventura,Desconocido
2369390,Far Cry® 6,Ubisoft Toronto,"Acción, Aventura",14.99,2023,0,30590,False,Acción,Canadá
527470,Donuts'n'Justice,FobTi interactive,"Acción, Indie",2.49,2016,0,108,False,Acción,Desconocido
489160,VR Shooter Guns,Cykyria,"Acción, Indie",1.99,2017,0,0,False,Acción,Desconocido
446600,Magi Trials,Dharker Studios,"Aventura, Casual, Indie",0.87,2016,0,105,False,Aventura,Desconocido
740570,illie,NedoStudio,"Casual, Indie",4.99,2017,0,0,False,Acción,Desconocido
324310,Bus Simulator 16,stillalive studios,Simuladores,9.99,2016,0,2350,False,Simulación,Desconocido
488280,Gun Done,AZAMATIKA,"Casual, Indie",0.99,2016,0,571,False,Acción,Desconocido
936140,Pro Cycling Manager 2019,Cyanide Studio,"Casual, Simuladores, Deportes",9.99,2019,66,505,False,Simulación,Canadá
1170060,Boomerang X,DANG!,"Acción, Indie",19.5,2021,81,1178,False,Acción,Francia
252950,Rocket League®,Psyonix LLC,"Acción, Indie, Carreras, Deportes",0.0,2015,86,434943,False,Acción,Estados Unidos
429610,The Emerald Maiden: Symphony of Dreams,Gogii Games,"Aventura, Casual",2.95,2016,0,295,False,Aventura,Desconocido
634340,Legend of Himari,TERNOX,"Casual, Indie",0.79,2018,0,369,False,Acción,España
431260,Cursed,Jetdogs Studios,"Aventura, Indie",4.99,2016,0,559,False,Aventura,Desconocido
232010,Euro Truck Simulator,SCS Software,"Indie, Simuladores",4.99,2013,0,6308,False,Simulación,Polonia
1376950,Fantasy Friends,Xaloc Studios,Simuladores,1.24,2020,0,0,False,Simulación,Desconocido
1190460,DEATH STRANDING,KOJIMA PRODUCTIONS,"Acción, Aventura",0.0,2020,86,50772,False,Acción,Japón
568750,甜点恋人 / Pastry Lovers,橙光游戏,"Aventura, Casual, Indie, Rol, Simuladores, Estrategia",4.99,2017,0,280,False,Aventura,China
482300,Investigator,AdroVGames,"Aventura, Indie, Simuladores",3.99,2016,0,857,False,Aventura,Desconocido
861720,Trivia Vault: Food Trivia,Ripknot Systems,"Acción, Casual, Simuladores, Estrategia",13.79,2018,0,0,False,Acción,Desconocido
50620,Darksiders™,Vigil Games,"Acción, Aventura",0.0,2010,83,8378,False,Acción,Rusia
1456440,Pixel Game Maker Series STEOS -Sorrow song of Bounty hunter-,125,"Acción, Indie",9.75,2020,0,0,False,Acción,Desconocido
278930,GIGANTIC ARMY,ASTRO PORT,"Acción, Indie",5.89,2014,0,207,False,Acción,Desconocido
1117980,Asdivine Kamura,Exe Create Inc.,"Aventura, Casual, Rol, Simuladores",14.99,2019,0,0,False,Aventura,Japón
796480,Bit-Boom,Coconut Tree Studio,"Aventura, Indie",0.99,2018,0,0,False,Aventura,Desconocido
255920,The 7th Guest,Trilobyte Games,Aventura,0.0,2013,0,261,False,Aventura,Francia
682270,Gender Bender,Rhino Dev,"Acción, Indie",3.99,2017,0,0,False,Acción,Desconocido
1064860,约拍女神 Private Model,MCGame,"Indie, Rol, Simuladores",3.99,2019,0,150,False,Rpg,Desconocido
346340,Gran Vitreous,Heliocentric Studios,"Acción, Indie, Rol",3.99,2015,0,0,False,Acción,Desconocido
883360,Beyond Blue,E-Line Media,"Aventura, Casual, Indie, Simuladores",16.79,2020,72,1000,False,Aventura,Desconocido
575770,Dangerous Bullets,Indie Games Studio,"Acción, Aventura, Indie, Rol",0.49,2017,0,0,False,Acción,Desconocido
323240,The World II: Hunting BOSS,Good Games,"Acción, Rol",1.99,2014,0,0,False,Acción,Desconocido
219760,Beyond Divinity,Larian Studios,Rol,4.99,2012,73,707,False,Acción,Bélgica
397540,Borderlands 3,Gearbox Software,"Acción, Rol",59.99,2020,81,126119,False,Acción,México
461340,A Timely Intervention,Aldorlea Games,"Aventura, Casual, Indie, Rol, Estrategia",9.75,2017,0,0,False,Aventura,Desconocido
705710,Sense of The Devil,Racing Bros,"Acción, Indie",0.99,2017,0,137,False,Acción,Desconocido
312750,Final Fantasy IV (3D Remake),Square Enix,Rol,14.49,2014,0,2626,False,Acción,Japón
634150,ReSizE,VI GAMES LLC,"Acción, Estrategia",4.99,2017,0,0,False,Acción,Desconocido
291710,The Lost Crown,Darkling Room,"Aventura, Indie",9.75,2014,71,398,False,Aventura,Desconocido
851730,Sandmade,Manic Hyena,"Casual, Indie",0.99,2018,0,227,False,Acción,Desconocido
405440,Ares Omega,Selenion Games,"Acción, Indie, Rol",0.99,2016,49,0,False,Acción,Desconocido
545800,Ghostdream,ArkHouse,"Aventura, Casual, Indie",5.99,2016,0,0,False,Aventura,Desconocido
613860,Tank On Tank Digital  - West Front,Lock 'n Load Publishing,"Acción, Indie, Simuladores, Estrategia",12.49,2017,0,0,False,Estrategia,Desconocido
809000,Art of Murder - FBI Confidential,City Interactive S.A.,Aventura,4.99,2018,0,190,False,Aventura,Ucrania
628460,Lily of the Valley,ebi-hime,"Casual, Indie",2.99,2017,0,0,False,Acción,Japón
1553890,"Chicas lascivas, ¡Déjenme en paz! ¡Solo quiero jugar videojuegos y ver anime! – Edición Hentai",azaly,"Casual, Indie, Rol, Simuladores, Estrategia",0.79,2023,0,983,False,Estrategia,Desconocido
271900,Hexcells Plus,Matthew Brown,"Casual, Indie, Estrategia",2.99,2014,0,2221,False,Estrategia,Desconocido
454080,Burst,David Mulder,"Casual, Indie",0.0,2016,0,0,False,Acción,Desconocido
520820,Dawn's Light,John Wizard,"Aventura, Indie, Rol, Estrategia",0.0,2016,0,0,False,Rpg,Desconocido
578830,Cavern of Time,SimProse Studios,"Aventura, Casual, Indie, Rol, Simuladores, Estrategia",9.99,2017,0,0,False,Aventura,Desconocido
749250,7th Sector,Носков Сергей,"Aventura, Indie",10.79,2019,0,611,False,Aventura,Desconocido
697850,FPS - Fun Puzzle Shooter,Rafael Farias,"Acción, Aventura, Casual, Indie, Estrategia",0.99,2017,0,0,False,Acción,Argentina
497190,Pichon,Lisandro Lorea,"Acción, Casual, Indie",3.99,2018,0,0,False,Acción,Argentina
794300,Simple Man,CSM,"Acción, Aventura, Indie, Rol",4.99,2018,0,0,False,Acción,Desconocido
297740,Overruled!,Dlala Studios,"Acción, Indie",11.99,2015,0,0,False,Acción,Desconocido
343090,SimpleRockets,"Jundroo, LLC","Indie, Simuladores",7.79,2015,0,277,False,Simulación,Estados Unidos
575990,Knot,Warlock Arts,"Casual, Indie, Simuladores",1.99,2017,0,0,False,Simulación,Desconocido
549260,Alwa's Awakening,Elden Pixels,"Aventura, Indie",9.75,2017,71,684,False,Aventura,Desconocido
8890,Freedom Force vs. the Third Reich,Irrational Games,"Rol, Estrategia",4.99,2009,0,252,False,Estrategia,Austria
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,Gaijin Games,"Acción, Casual, Indie",13.99,2013,0,1611,False,Acción,Rusia
470760,Antiflux,UAA Software,"Acción, Indie",0.0,2016,0,0,True,Acción,Desconocido
453270,Madness Cubed,epic dreams,"Acción, Aventura, Indie, Multijugador masivo, Simuladores",1.59,2016,0,1036,False,Aventura,Desconocido
